vid,score,w,h
a32122h7qpv,0,486.0,864.0
y3212czy7r3,0,864.0,486.0
d3221w9k2me,0,864.0,486.0
j32123c682y,0,864.0,486.0
i3212w34ha8,0,864.0,486.0
w3212zh0qic,0,864.0,486.0
c32127hnd4r,0,864.0,486.0
s3212ow3289,0,540.0,960.0
f32125327g2,0,864.0,486.0
t32127m41q8,0,864.0,486.0
j3220046456,0,864.0,486.0
c3212cd63li,0,864.0,486.0
c3212e4e5u4,0,864.0,486.0
c3212mt7t5c,0,864.0,486.0
n3212lggixl,0,864.0,486.0
u3212vhlsh5,0,864.0,486.0
o321264j4bt,0,864.0,486.0
l3212ii8lvq,0,864.0,486.0
x32129brni7,0,864.0,486.0
g3212gg0zej,0,864.0,486.0
n3212w66565,0,864.0,486.0
c143691cvxs,0,664.0,486.0
t32209bvpjk,0,864.0,486.0
t1436fjpbok,0,864.0,486.0
n1436py3kzm,0,486.0,486.0
f3212u5au8m,0,486.0,864.0
v3220uqqmze,0,486.0,864.0
g3212bwylmj,0,864.0,486.0
i3212nsrn18,0,864.0,486.0
p3212yg6rei,0,864.0,486.0
v3212bv69gh,0,864.0,486.0
a3212bqt3r8,0,864.0,486.0
w321249bd5g,0,844.0,486.0
m3212wo2gzn,0,864.0,486.0
r3220se12m4,0,864.0,486.0
y3212mld4ly,0,864.0,486.0
v3212uf23j6,0,864.0,486.0
d3212zc87hj,0,864.0,482.0
a3212f6pbbr,0,864.0,486.0
e3212es5nsf,0,486.0,864.0
z32119t5ekt,0,486.0,858.0
h3212mpa2wv,0,864.0,486.0
w3212lwj031,0,864.0,486.0
e3212dg8mlw,0,864.0,486.0
g3212cjszpr,0,864.0,486.0
z3220hyd2nr,0,864.0,486.0
c3212y0qup9,0,864.0,486.0
h3212teryf0,0,486.0,864.0
t3212hyi61f,0,486.0,864.0
m32126kuwf9,0,864.0,486.0
g32122p6eou,0,864.0,486.0
q32208uvfwg,0,864.0,486.0
z3212nrkfdw,0,864.0,486.0
t321252vavt,0,486.0,864.0
a3220u37rr2,0,864.0,486.0
g3212mgu6if,0,864.0,486.0
h3212akg1ab,0,864.0,486.0
s32126o12kb,0,486.0,864.0
r3212lu6ktq,0,864.0,486.0
h3220l6418w,0,864.0,486.0
e3212x5iph2,0,864.0,486.0
n3212z8wk0d,0,864.0,486.0
g3212wqgaxk,0,486.0,864.0
i3212fav5rx,0,864.0,486.0
k3212f42gb2,0,864.0,486.0
m321214gvf6,0,486.0,858.0
g3212d28soy,0,864.0,486.0
m3212jvfkak,0,486.0,864.0
d3212e6ivwa,0,486.0,864.0
o32202nn6vt,0,864.0,486.0
l3212m0dpmd,0,486.0,864.0
g3212rmj45d,0,864.0,486.0
k3212kpaqzm,0,864.0,486.0
o32122wsotz,0,864.0,486.0
y3212q739jl,0,486.0,864.0
r3212582ylr,0,486.0,858.0
e3212r49558,0,540.0,960.0
z3212b8eb5p,0,864.0,486.0
n3212blamql,0,486.0,858.0
o3212a3vqti,0,486.0,864.0
v3212kjyzzm,0,486.0,864.0
v32207aaipn,0,864.0,486.0
v3212h493ys,0,486.0,864.0
x32124wov7b,0,864.0,486.0
a3212zooa9z,0,864.0,486.0
b3212q0cq7u,0,486.0,858.0
e32128dqt1r,0,486.0,864.0
s322031y9nu,0,864.0,486.0
h3212kaqiax,0,486.0,864.0
h3212jmdcg5,0,486.0,864.0
i32120wfi94,0,486.0,864.0
i3212qve87b,0,486.0,864.0
f3212fyu4fb,0,486.0,864.0
z3212vih2ig,0,486.0,860.0
m3212mb0vu9,0,864.0,486.0
q3212js0znk,0,486.0,864.0
q3212smjobg,0,486.0,858.0
z3214e30swx,0,864.0,486.0
e3220rj6eel,0,864.0,486.0
e3212rn1blk,0,486.0,864.0
q321299jl8s,0,486.0,850.0
u3212yxs03j,0,486.0,858.0
u3212y8xh6g,0,486.0,858.0
f3212ylj2fh,0,540.0,960.0
b3212vonslb,0,864.0,486.0
j3212ony4ab,0,864.0,486.0
e3212oqhz5c,0,486.0,864.0
q3212g46tcs,0,486.0,864.0
d3212guw487,0,486.0,864.0
k3212yubank,0,486.0,864.0
f3212vnc61j,0,948.0,540.0
e32125k905b,0,486.0,864.0
p3212ye9m58,0,960.0,540.0
o32126ziwgo,0,864.0,486.0
n3212b5lq8h,0,864.0,486.0
q3212nmhhzz,0,540.0,960.0
d3212kj7vzp,0,864.0,486.0
b32123u09zr,0,864.0,486.0
f3212orcsur,0,864.0,482.0
t3212tes5un,0,486.0,864.0
r3212zu2mbv,0,864.0,486.0
g3212uc3uns,0,486.0,858.0
b32127gikm0,0,486.0,858.0
i3212yt5b5a,0,864.0,486.0
j3212i1we9c,0,864.0,486.0
v3212pmeqzt,0,486.0,864.0
m3212uy4hwc,0,864.0,486.0
q3212qur8to,0,864.0,486.0
y32129l30mu,0,864.0,486.0
u3220u8ssa8,0,864.0,486.0
x3212z31t4z,0,864.0,486.0
h32123w6bdz,0,864.0,486.0
t3212dzg000,0,486.0,864.0
e3212fbhkbj,0,540.0,960.0
e3212leaerv,0,864.0,486.0
n3212zpnqo4,0,864.0,486.0
u3212yjabw4,0,864.0,486.0
t3212vgwn1q,0,864.0,486.0
t3212pwtclh,0,864.0,486.0
y321248xtun,0,864.0,486.0
t3211l3t0ct,0,630.0,486.0
p3220dcfb6f,0,486.0,864.0
r3212z5ncuy,0,648.0,486.0
w321268v92a,0,486.0,864.0
l3212zbu7g5,0,486.0,864.0
q3212z3hr3y,0,540.0,960.0
m3212iw0fes,0,486.0,854.0
o32120mcxfc,0,486.0,858.0
m32124gvr5p,0,486.0,864.0
d3212zhmtsu,0,540.0,766.0
k3212e37yxb,0,864.0,486.0
x322098j8vc,0,864.0,486.0
x32121qkrem,0,864.0,486.0
h32122c75ih,0,864.0,486.0
d3212lccl8l,0,864.0,486.0
d3212eo62wr,0,864.0,486.0
t3212cjvgid,0,864.0,486.0
p3212tn5rb0,0,864.0,486.0
p3212ub9e56,0,864.0,486.0
n3212ie4zbz,0,864.0,486.0
w3212gg1fzs,0,864.0,486.0
e3212q25bb5,0,864.0,486.0
l3212sby96h,0,486.0,864.0
d3212pjcfe0,0,864.0,486.0
w3212r1a7ss,0,864.0,486.0
q3212a0okpw,0,486.0,864.0
g3212w3c2a3,0,540.0,960.0
m3212u70wy0,0,864.0,486.0
d3220y7f3ab,0,864.0,486.0
x32120l7x98,0,486.0,864.0
k3212dlwn24,0,486.0,864.0
f3212tprd81,0,486.0,864.0
u3212ylled5,0,486.0,844.0
w32122y4xr0,0,864.0,486.0
z3212h1ymn4,0,486.0,858.0
y3212sil6xr,0,864.0,486.0
d3212ac5elw,0,864.0,486.0
l3212ljc8a2,0,864.0,486.0
k3212mlw9h0,0,864.0,486.0
u3212tyhn16,0,864.0,486.0
u3212om8qhk,0,540.0,960.0
f3212mo7yjj,0,486.0,858.0
y3212domt76,0,486.0,858.0
f3212dlpa6s,0,486.0,858.0
c3212syff72,0,486.0,850.0
d3220n65pkv,0,864.0,486.0
t3212icrd2c,0,486.0,858.0
v32124qcet0,0,486.0,864.0
z3212othgkn,0,864.0,486.0
y32121txbrm,0,486.0,858.0
e32112upvet,0,864.0,486.0
q3212r3pz5u,0,864.0,486.0
q3213d8nozi,0,486.0,864.0
p3219hpzs36,0,864.0,486.0
a3212qr4twd,0,486.0,858.0
u3212pen0yz,0,486.0,858.0
i321283nv85,0,864.0,486.0
n3212d2oy5z,0,486.0,858.0
n3212o3cm3b,0,864.0,486.0
s3212yaebuq,0,486.0,864.0
p32119yggjg,0,864.0,486.0
y3211hb9xlw,0,864.0,486.0
u3220udqy61,0,864.0,486.0
p3212yhq58x,0,486.0,864.0
o3212huwoj6,0,486.0,864.0
t32129hv8yh,0,486.0,864.0
o32121q2vqc,0,486.0,864.0
z3212hqoihz,0,540.0,960.0
v3212n0qcro,0,486.0,864.0
g3212t9fk4r,0,864.0,486.0
z3212nvcs6v,0,486.0,858.0
g3212zwdoxv,0,864.0,486.0
m3212as9yy6,0,864.0,486.0
s32120ed9xr,0,864.0,486.0
p3212ehirq4,0,864.0,486.0
d3212htdmy7,0,864.0,486.0
x3212oedimu,0,864.0,486.0
u3212f61mvj,0,486.0,864.0
p3220lggtow,0,486.0,864.0
j3212c7rvp8,0,864.0,486.0
m3220hin4cl,0,648.0,486.0
z3212wbpbfx,0,486.0,864.0
y3212ypy1wa,0,486.0,858.0
l3220pu497q,0,864.0,486.0
v3212enxaeo,0,864.0,486.0
m3212w65f0g,0,486.0,864.0
z3212j7psl1,0,486.0,864.0
u3212oa9z4h,0,486.0,858.0
f32127675yt,0,540.0,960.0
u3212t7bqrs,0,864.0,486.0
y3212vejv9j,0,864.0,486.0
i3212dcnxzf,0,864.0,486.0
d07181qc5ka,0,864.0,474.0
t32204x13fk,0,864.0,486.0
r3212k8m1z2,0,864.0,486.0
a32122yfoh4,0,864.0,486.0
k3212wngk1q,0,864.0,486.0
a3212eseavc,0,864.0,486.0
u321282mahn,0,864.0,486.0
a3212lwit0d,0,486.0,864.0
q32121lk0vx,0,864.0,486.0
b3220ruprdy,0,864.0,486.0
a3212bufbpb,0,864.0,486.0
z3212ocjz77,0,864.0,486.0
s3212eqcv3j,0,864.0,486.0
m32129mcdy2,0,864.0,486.0
t3212ruejo9,0,864.0,486.0
a3212piojt4,0,864.0,486.0
r32120uaov7,0,864.0,486.0
b3212ywi7f1,0,864.0,486.0
h3212l266dt,0,864.0,486.0
m3212m2bq79,0,864.0,486.0
c3212ufz0ln,0,864.0,486.0
u3212c5k544,0,864.0,486.0
k32129mttsw,0,862.0,486.0
i3212esv71z,0,864.0,486.0
k321276tb0i,0,864.0,486.0
b0035naopbl,0,864.0,486.0
c3212t2eqk5,0,864.0,486.0
o14360zwssj,0,486.0,650.0
r3212emagci,0,540.0,960.0
f0035uquycf,0,864.0,486.0
t32122hq59n,0,540.0,960.0
j3220pybc3y,0,864.0,486.0
k3212qd7uqm,0,540.0,960.0
f3212j601be,0,540.0,960.0
w3212yc3yye,0,864.0,486.0
a3212ru1njb,0,540.0,960.0
l3212cswyt6,0,864.0,486.0
k0035gikmzn,0,864.0,486.0
n3212azjfvt,0,858.0,486.0
d32126jmwgz,0,864.0,486.0
k3212rmvjd1,0,486.0,486.0
v3212xp2dxk,0,864.0,486.0
u321201bfm7,0,864.0,486.0
e3212puzy5k,0,864.0,486.0
v3212ktfa5r,0,864.0,486.0
v3212dpdv3t,0,486.0,864.0
m3212lxshhb,0,486.0,846.0
o3212eop8gk,0,486.0,864.0
w3212y3da8s,0,540.0,960.0
s3212g5k11d,0,608.0,486.0
q3212uhbav1,0,486.0,864.0
v3212f2qqwt,0,486.0,864.0
w3220l3gro1,0,864.0,486.0
o3212972rha,0,486.0,864.0
o3212qjjjy2,0,864.0,486.0
g321205ebzp,0,486.0,864.0
v3212wiqkmg,0,486.0,858.0
k3212rfq0k7,0,486.0,864.0
z3212hle6w1,0,486.0,850.0
m3220pqydw1,0,864.0,486.0
p32125pef48,0,486.0,858.0
d3212na3eei,0,864.0,486.0
v3212zuvumq,0,486.0,858.0
a32129k67xf,0,486.0,864.0
u32122hzipq,0,864.0,486.0
f3212xlvdd2,0,864.0,486.0
x3212x7rzyr,0,486.0,864.0
f3212pz64wi,0,486.0,864.0
p32120mqe5b,0,864.0,486.0
s3212qspxfd,0,864.0,486.0
u3212bipcpn,0,486.0,858.0
o3212ey047a,0,864.0,486.0
p32125u7ky7,0,486.0,864.0
w32123dlgjk,0,864.0,486.0
w3212e6yogg,0,686.0,540.0
n3212ebefwy,0,486.0,864.0
w321254bazi,0,486.0,858.0
h3212gcwyb3,0,864.0,486.0
j322084e3wz,0,864.0,486.0
h3212vznpu5,0,486.0,860.0
o3212y87xfj,0,486.0,858.0
l3212wrfcd1,0,486.0,864.0
f3220qfad8a,0,864.0,486.0
h3212ldd61n,0,486.0,858.0
t32126ragi4,0,486.0,864.0
w3212996gtd,0,486.0,864.0
m3212o5oqrn,0,486.0,858.0
n3212xi5m03,0,486.0,858.0
d3212uizld8,0,486.0,858.0
s3212iko8xj,0,486.0,858.0
o32124fwxc1,0,482.0,864.0
w3212yqcocg,0,486.0,864.0
e3212tr98xg,0,486.0,858.0
e32120nzh8u,0,486.0,858.0
r3212fodod4,0,486.0,844.0
m3220lxihfg,0,864.0,486.0
q3212jxoqdq,0,486.0,864.0
j32120sofcf,0,486.0,864.0
p3212gtk9nr,0,540.0,728.0
i3212ylrcgf,0,864.0,486.0
e3220b8p2qu,0,486.0,864.0
b1436bynx8a,0,702.0,486.0
v14360gycry,0,864.0,486.0
s14361xrvt5,0,664.0,486.0
l1436kqlqeu,0,864.0,418.0
m32207wemij,0,864.0,486.0
i1436r8m65m,0,486.0,486.0
j1436zp9ue6,0,864.0,486.0
e3212of4vn0,0,486.0,864.0
i1436mleiil,0,864.0,486.0
q1436i8vp0q,0,864.0,380.0
j32200nmkla,0,486.0,864.0
b14363npsta,0,864.0,486.0
e1436fnjlhi,0,760.0,486.0
i1436orqjh2,0,864.0,486.0
f1436qqox54,0,864.0,428.0
y1436my008c,0,706.0,486.0
i143681uaty,0,864.0,486.0
h1436ld6xoo,0,864.0,486.0
w1436xhbyn5,0,864.0,486.0
v1436g5ein9,0,864.0,486.0
k1436xcxseq,0,864.0,422.0
q14361mezys,0,526.0,486.0
v1436iwxwu2,0,864.0,486.0
i1436i6cqe7,0,864.0,486.0
b143623magw,0,864.0,448.0
n1436wm4yi3,0,668.0,486.0
e3212rgt9ql,0,864.0,486.0
u1436ujfqk3,0,864.0,486.0
w14368rfejm,0,864.0,486.0
p1436pv1u83,0,864.0,486.0
f1436s7cpc2,0,864.0,486.0
e14364595tb,0,864.0,486.0
j1436120nnn,0,626.0,486.0
r1436t74d55,0,864.0,400.0
l32123njuy6,0,540.0,960.0
c1436awac4a,0,672.0,486.0
m32207t6ci4,0,486.0,864.0
v14366wmisu,0,864.0,486.0
z1436cgtx7d,0,648.0,486.0
w1436ypfynv,0,752.0,486.0
w14360liuy6,0,864.0,480.0
g3212pt26f7,0,864.0,486.0
s1436yhvy9z,0,486.0,502.0
e3220rg9aoz,0,864.0,486.0
b1436hhnd6n,0,864.0,486.0
x1436y9tfd3,0,648.0,486.0
k3212yssc3r,0,960.0,540.0
n1436ovkna0,0,486.0,486.0
j1436dfkbxy,0,576.0,486.0
j32201idaot,0,486.0,864.0
q1436rpun8k,0,682.0,486.0
j14369obco2,0,864.0,384.0
u1436avip86,0,864.0,486.0
p3212cum61o,0,482.0,864.0
l3212ccp0xz,0,486.0,864.0
q3212j0n0vl,0,486.0,864.0
j3212n08a62,0,486.0,864.0
i3212ua6nup,0,858.0,486.0
l3212a1kgu4,0,864.0,486.0
i3212fhe9kn,0,864.0,486.0
a3220o4zv1c,0,864.0,486.0
l32122qvv7z,0,864.0,482.0
f3212fec2fv,0,486.0,844.0
k3212grd0qc,0,864.0,486.0
l3212cd8xr9,0,486.0,854.0
r32128j7ov2,0,864.0,404.0
e322030udap,0,864.0,486.0
o32129ee4vw,0,864.0,486.0
c321288i15d,0,864.0,486.0
t3212sbrk4l,0,486.0,864.0
z32123yn8dj,0,486.0,864.0
i32121g1wsy,0,864.0,486.0
m3212j4qqr3,0,648.0,486.0
n00359wzprp,0,864.0,486.0
i3220pylbe3,0,864.0,486.0
o3212qsq657,0,864.0,486.0
v321223008p,0,864.0,486.0
j3212vma9n3,0,864.0,486.0
f3212uhxude,0,540.0,960.0
l3211vg10vb,0,864.0,486.0
a3211fwr85j,0,864.0,486.0
h32115ue94j,0,864.0,486.0
t3211cgvoq2,0,864.0,486.0
c32118ckgjl,0,864.0,486.0
c3211srr2ej,0,864.0,486.0
a3211if0r2t,0,864.0,486.0
s3211f8pgwq,0,864.0,486.0
f32116fgo6b,0,540.0,540.0
y32208w5oxz,0,864.0,486.0
d32111wm04i,0,486.0,834.0
l3211e6dts7,0,960.0,540.0
j3207m32dql,0,864.0,486.0
v3211e7j0ad,0,486.0,864.0
j3211i6zpic,0,648.0,486.0
g3211gdggzr,0,486.0,864.0
p3211k3ol77,0,864.0,486.0
f3211ftlqsm,0,864.0,486.0
w3211thiuxx,0,864.0,486.0
m3211qokrr8,0,486.0,864.0
s3211vih8oi,0,486.0,864.0
j3211tvea0a,0,864.0,482.0
e3211a3wbq0,0,864.0,486.0
w32117c5oe0,0,540.0,960.0
v32112wjhvn,0,486.0,858.0
v3220j1vegx,0,864.0,486.0
b3211kb77r5,0,864.0,486.0
d3211kg4g2b,0,486.0,864.0
g3211dqn6up,0,864.0,486.0
h0035nwf7zk,0,864.0,486.0
e3211z63xj3,0,864.0,486.0
v3211yepqw3,0,864.0,486.0
c3211yp1thm,0,864.0,486.0
c3211ddhn5t,0,486.0,858.0
a3211vusxh8,0,486.0,858.0
b3211sbj25u,0,486.0,864.0
p3220c4qt52,0,864.0,486.0
w3211v0f0pi,0,486.0,864.0
r3211auv4vl,0,486.0,864.0
b3211akv0jo,0,864.0,486.0
t3211bqop8l,0,864.0,486.0
p3211xs9vhf,0,864.0,486.0
w3211gigzs6,0,540.0,960.0
u32111gfzy9,0,864.0,486.0
f3211yhipg1,0,864.0,486.0
i3211698q5l,0,864.0,486.0
i32116rc38j,0,486.0,864.0
p3211flb296,0,486.0,858.0
b32115577dl,0,864.0,486.0
j321115t7mz,0,864.0,486.0
j3211x52sqb,0,864.0,486.0
i3211qen1b7,0,864.0,486.0
y321189r57j,0,864.0,486.0
f3211siuh95,0,864.0,486.0
k3211g7w5ju,0,538.0,960.0
f3211f2d8ni,0,486.0,864.0
v32110y1ntz,0,486.0,858.0
l3211zwtttr,0,486.0,858.0
o3220111z3j,0,864.0,486.0
u3210z8wq9r,0,486.0,858.0
b3211g7vvmd,0,720.0,540.0
l32111ohb76,0,486.0,864.0
p3211zwho7z,0,864.0,486.0
r1436bl8w26,0,648.0,486.0
s3220v4qmxy,0,846.0,486.0
h3211jdvg7r,0,864.0,486.0
c1436uth3uh,0,648.0,486.0
e1436eypupw,0,864.0,486.0
e1436ojelsf,0,630.0,486.0
y3220176uqw,0,864.0,486.0
s143645kulj,0,648.0,486.0
o1436ml1n6p,0,864.0,486.0
i1436nasezk,0,768.0,486.0
g321073x3zo,0,486.0,860.0
c143642lea4,0,864.0,486.0
n14365muqnm,0,864.0,486.0
l1436062hqb,0,864.0,486.0
a0035o1txsg,0,486.0,858.0
t1436eodqum,0,722.0,486.0
r14360wzjg9,0,864.0,486.0
r1436nelg3c,0,864.0,486.0
f3211yna3ba,0,486.0,864.0
z3211vi1v0g,0,486.0,864.0
k1436e3ujm0,0,832.0,486.0
j1436odc6mb,0,726.0,486.0
h32117s1qjm,0,864.0,486.0
m3220rgmwfi,0,486.0,864.0
d32113t3oqq,0,864.0,486.0
q321114klvq,0,864.0,486.0
d3211yuco2e,0,864.0,486.0
p3211kubex9,0,540.0,954.0
d3211e6t5e0,0,864.0,486.0
h3220utr9te,0,864.0,486.0
f3211otpnr3,0,864.0,486.0
a3211zuwzbq,0,858.0,486.0
m3211jvqnt6,0,486.0,864.0
j32111ywgs7,0,864.0,486.0
y3211g96xgi,0,864.0,486.0
x32110gutpq,0,864.0,486.0
k3220rbfk0m,0,864.0,486.0
q3211949mdh,0,486.0,864.0
h3211jdqbbs,0,486.0,854.0
i3211xxweju,0,486.0,864.0
s3211dkwqbd,0,540.0,960.0
a3220ef9lp7,0,486.0,658.0
f3211wdyuie,0,486.0,864.0
h1436pf9tcw,0,788.0,486.0
x3211ioapts,0,864.0,486.0
j3211wu524u,0,864.0,486.0
b321109es6e,0,864.0,486.0
m3211zp0isc,0,864.0,486.0
c3211ltgls9,0,864.0,486.0
a3211owfa4i,0,864.0,486.0
g3220lcpnh8,0,486.0,864.0
f32111wxqt7,0,486.0,864.0
w3211z9bbgv,0,486.0,858.0
t32110ts4gd,0,486.0,864.0
c3211vmbed5,0,864.0,486.0
s3211al3xkf,0,486.0,864.0
h3211jcw8on,0,864.0,486.0
u3211if7vrb,0,486.0,858.0
u32118gbyh7,0,486.0,864.0
d3211k4xd9a,0,856.0,486.0
h3220w2e4nw,0,486.0,864.0
j3211xpynuh,0,486.0,858.0
j3211wjaj6v,0,864.0,486.0
p3211v80kqx,0,864.0,486.0
i3211w0x0nn,0,864.0,486.0
i0035qvuedb,0,864.0,486.0
s3211xegqhv,0,864.0,486.0
m3211crqfx5,0,864.0,486.0
d3220838bmg,0,486.0,864.0
l3211huayfo,0,486.0,688.0
y3211jxjoxk,0,486.0,858.0
h3211aeryhf,0,864.0,486.0
l0035pgnd1z,0,864.0,486.0
z3211eu95in,0,864.0,486.0
c3211v99h1b,0,864.0,486.0
e3211d7i9zq,0,486.0,864.0
p3220a6qmee,0,864.0,486.0
f3211uy4jd2,0,486.0,852.0
c3211jimwkr,0,486.0,858.0
g321100aj88,0,486.0,858.0
s3211fqsbki,0,864.0,486.0
a3211e14a6n,0,486.0,864.0
n3211i3jdkz,0,864.0,486.0
w32114mvrd5,0,486.0,860.0
u3211mwqdxc,0,486.0,864.0
o3220knf9bn,0,486.0,864.0
f3211lpozdt,0,486.0,850.0
f3211shmn41,0,486.0,858.0
q3211l2fe33,0,486.0,858.0
m3211u22fzc,0,486.0,864.0
g3220ikxjpn,0,398.0,864.0
m3211maeqi1,0,486.0,608.0
g1436tx0hnb,0,708.0,486.0
l14368x4d71,0,728.0,486.0
d32113kbz9q,0,864.0,486.0
j32118jnmlx,0,486.0,864.0
u1436goe72o,0,730.0,486.0
j3211mho35i,0,540.0,960.0
e3220odvx5g,0,864.0,486.0
x3211lexbi2,0,864.0,486.0
m321197a87u,0,486.0,858.0
z3211pwm0if,0,864.0,486.0
c3211c1i3so,0,486.0,858.0
i32117s9wxr,0,486.0,858.0
b3211pbdfe6,0,864.0,486.0
q3211st2ivp,0,864.0,486.0
i321181iif9,0,486.0,858.0
a32110gmrcg,0,486.0,864.0
o32201x9gff,0,864.0,486.0
e3211dcs0sl,0,476.0,864.0
j32117c1cd4,0,864.0,486.0
i3211oxosal,0,486.0,858.0
s3211vqu5y5,0,486.0,852.0
z3211a2y2e0,0,486.0,854.0
h32115h42cd,0,486.0,864.0
i3211qm5bis,0,486.0,852.0
a32110gj48x,0,486.0,864.0
q3220fto8n8,0,864.0,486.0
u3211uizu1c,0,864.0,486.0
l1436eaigl2,0,864.0,478.0
d1436ayapmq,0,644.0,486.0
p14364wv8ug,0,864.0,486.0
m1436pzmxxk,0,864.0,486.0
k14366jzvwb,0,652.0,486.0
b143643yoxn,0,650.0,486.0
g3211aaz3ps,0,864.0,486.0
y3211j9xfwv,0,864.0,486.0
l3082uqjwlh,0,730.0,486.0
l32119h6rdd,0,486.0,864.0
c32113eeb4r,0,858.0,486.0
y3211jtqalc,0,864.0,486.0
w3220gr22ye,0,864.0,486.0
y32117zrr4e,0,486.0,800.0
y3211m1699p,0,486.0,864.0
p3211o94kl6,0,486.0,864.0
m321172p7iy,0,864.0,486.0
l32114ffet7,0,864.0,486.0
m3207cna9bc,0,864.0,486.0
i1436ux6wds,0,864.0,486.0
a3211qcol1t,0,864.0,486.0
t3211ejtwot,0,864.0,486.0
b3211ce6v9x,0,864.0,486.0
j3211gyuqh9,0,864.0,486.0
i3211xxgdze,0,864.0,486.0
c3211ej4ple,0,864.0,486.0
i3211urqg5y,0,864.0,486.0
f31605u222z,0,864.0,486.0
f32204tkven,0,864.0,486.0
t3211rbv9i6,0,864.0,486.0
j3211ewsa4l,0,864.0,486.0
c3211cvwbxv,0,864.0,486.0
s3211jgt6yg,0,846.0,486.0
u3211eokrgz,0,864.0,486.0
m322098jpim,0,864.0,486.0
m3211ug5f0d,0,486.0,864.0
y1436vva825,0,648.0,486.0
p3211m97ado,0,864.0,486.0
e3211mowdys,0,864.0,486.0
h3220sqez88,0,864.0,486.0
f3211361ub2,0,864.0,486.0
g3211y089lb,0,486.0,864.0
q32202b4q7z,0,864.0,486.0
e3211n20j67,0,858.0,486.0
o3211mnd7d7,0,864.0,486.0
u3211438jrt,0,486.0,860.0
v3211j8aci2,0,486.0,864.0
v3211i6quvl,0,864.0,486.0
i32115zr7v9,0,486.0,858.0
h3211ms5eqf,0,486.0,864.0
c3211lqi1sj,0,864.0,486.0
i3211vqcd6x,0,864.0,486.0
g3211lpx4jl,0,864.0,486.0
p32117r5zah,0,864.0,486.0
q3211yvk93a,0,864.0,486.0
o3211clh531,0,864.0,486.0
h32114p1goj,0,486.0,864.0
k3210ewbk1g,0,486.0,844.0
c3211zhk7xf,0,864.0,486.0
x32117f0t0b,0,540.0,960.0
t321180duhk,0,864.0,486.0
a3211pgmh4y,0,864.0,474.0
y3211b4ff1y,0,864.0,486.0
e0035zjubaz,0,864.0,486.0
i3211swh8nk,0,486.0,858.0
t3220unfdyy,0,486.0,864.0
f3211wn9jln,0,858.0,486.0
m3211v9pt2v,0,486.0,864.0
h3211xwcqz6,0,864.0,486.0
k3211iub0t2,0,864.0,486.0
l3211r7uutx,0,864.0,486.0
z3211agijqe,0,486.0,864.0
e3220a68z7j,0,486.0,864.0
q3220ey7hh7,0,864.0,486.0
d3220dsxauo,0,864.0,486.0
l322090basl,0,864.0,486.0
x3220bntvbr,0,486.0,864.0
n3220ny0fur,0,864.0,486.0
m3220sqagm1,0,864.0,486.0
